Cargo_Antibiotics,Antibiotics
Cargo_Antispetics,Antiseptics
Cargo_Immunosuppressives,ImmunoSupps
Cargo_MedicalDrugs,Medical Drugs
Cargo_Pharmaceuticals,Pharmaceuticals
Cargo_Vaccines,Vaccines
Cargo_AntiAgingTreatments,Anti-aging Drugs
Cargo_RejuvenationTratments,Rejuve Treatments
Cargo_PainKillers,Pain Killers
Cargo_EmergencySpaceSuits,Crisis Vac Suits
Cargo_PersonalGasJets,SAC Substrates
Cargo_SpaceSuits,Vac Suits
Cargo_SuitPatches,SAC Solids
Cargo_SurvivalBubbles,SAC Fluids
Cargo_SurvivalPacks,SAA Fibres
Cargo_SurvivalCloaks,SAA Substrates
Cargo_EmergencyHeaters,SAA Solids
Cargo_FieldGenerators,Field Generators
Cargo_ReactorParts,Reactor Parts
Cargo_ReactorSpares,Reactor Spares
Cargo_ReactorTargets,Reactor Targets
Cargo_FissionGenerators,Fission Generators
Cargo_FusionGenerators,Fusion Generators
Cargo_Accumulators,Accumulators
Cargo_Batteries,Batteries
Cargo_SolarPanels,Solar Panels
Cargo_Solettas,SAA Fluids
Cargo_AtmosphericScrubbers,Atmos Scrubbers
Cargo_PlanetHeaters,Planet Heaters
Cargo_CFCGenerators,CFC Generators
Cargo_HydroponicsEquipment,Hydroponics Kits
Cargo_Biovators,Biovators
Cargo_AgriHarvestors,Agri Harvestors
Cargo_Tractors,Tractors
Cargo_TractorParts,Tractor Parts
Cargo_Aerodynes,Aerodynes
Cargo_Aircars,Aircars
Cargo_Dirigibles,Dirigibles
Cargo_GroundCars,Ground Cars
Cargo_ConstructionVehicles,Construction ATVs
Cargo_Hovercars,Hovercars
Cargo_Hovercraft,Hovercraft
Cargo_Rotorcraft,Rotorcraft
Cargo_Trucks,Trucks
Cargo_LasTanks,SRC Fibres
Cargo_Lathes,SRC Substrates
Cargo_MicroengineeringTools,MicroEng Tools
Cargo_Drillers,Drillers
Cargo_HabitationPods,Habitation Pods
Cargo_HousingModules,Housing Modules
Cargo_LifeSupportSystems,Enviro Systems
Cargo_StationComponents,Station Components
Cargo_PrefabricatedStationModules,Prefab Modules
Cargo_StationConnectors,Station Connectors
Cargo_PrefabricatedHousing,Prefab Housing
Cargo_Recyclers,Recyclers
Cargo_VaccumeDomes,Vaccuum Domes
Cargo_ArmourPatches,Armour Patches
Cargo_ArmourPlates,Armour Plates
Cargo_Hullplates,Hullplates
Cargo_HullRepairKits,Hull Repair Kits
Cargo_Conduits,Conduits
Cargo_FloorGrids,Floor Grids
Cargo_GravGrids,Grav Grids
Cargo_Wiring,SRC Solids
Cargo_EarthMovers,Earth Movers
Cargo_HandDrills,Hand Drills
Cargo_LaserDrills,Laser Drills
Cargo_MiningDisplacers,Mining Displacers
Cargo_MiningCharges,Mining Charges
Cargo_MiningDrones,Mining Drones
Cargo_VehicleDrills,Vehicle Drills
Cargo_Rubble,SRC Fluids
Cargo_Aggregates,SRA Fibres
Cargo_RockDust,SRA Substrates
Cargo_Sand,SRA Solids
Cargo_NeutroniumOre,Neutronium Ore
Cargo_GoldOre,SRA Fluids
Cargo_Ore,Int. Fibres
Cargo_SilverOre,Int. Substrates
Cargo_PlatinumOre,Int. Fluids
Cargo_RadioactiveOre,Int. Solids
Cargo_UnprocessedGas,Int. Semi-Org.
Cargo_Air,Int. Bio-Inorg.
Cargo_Helium3,Int. Enzymatics
Cargo_BlockIce,Adv. NanoFibres
Cargo_CrushedIce,Adv. NanoSubstr.
Cargo_DirtyIce,Adv. NanoSolids
Cargo_Water,Adv. NanoFluids
Cargo_Carbon,Carbon
Cargo_Nitrates,Nitrates
Cargo_Oxygen,Oxygen
Cargo_Phosphates,Phosphates
Cargo_Sulphur,Sulphur
Cargo_Alkalines,Alkalines
Cargo_Sodium,Sodium
Cargo_Phosphides,Phosphides
Cargo_Sulfides,Sulfides
Cargo_Tellurides,Tellurides
Cargo_InorganicAcids,Inorganic Acids
Cargo_Intermetallics,Intermetallics
Cargo_BattleScrap,Battle Scrap
Cargo_CompactedScrapMetal,Compacted Scrap
Cargo_MisCasts,Miscasts
Cargo_ScrapMetal,Scrap Metal
Cargo_Gold,Gold
Cargo_Platinum,Platinum
Cargo_Silver,Silver
Cargo_MetalBars,Metal Bars
Cargo_MetalBillets,Metal Billets
Cargo_MetalRods,Metal Rods
Cargo_Wire,Wire
Cargo_Rivets,Rivets
Cargo_RadioactiveWaste,Radioactive Waste
Cargo_Uranium,Uranium
Cargo_Plutonium,Plutonium
Cargo_FissionInitiators,Fission Initiators
Cargo_Neutronium,Neutronium
Cargo_ExoticMetals,Exotic Metals
Cargo_RareMetals,Rare Metals
Cargo_FeedStock,Feed Stock
Cargo_PressurisedHydrocarbonGas,Pressurised CH4 Gas
Cargo_Oil,Oil
Cargo_Petroleum,Petroleum
Cargo_PlasticBars,Plastic Bars
Cargo_PlasticBlocks,Plastic Blocks
Cargo_PlasticCables,Plastic Cables
Cargo_PlasticGel,Plastic Gel
Cargo_PlasticPellets,Plastic Pellets
Cargo_LiquifiedFuel,Liquified Fuel
Cargo_LiquifiedFusionPremix,Fusion Premix
Cargo_BoosterAgent,Booster Agent
Cargo_FuelPellets,Fuel Pellets
Cargo_FuelRods,Fuel Rods
Cargo_FloorPlates,Floor Plates
Cargo_Girders,Girders
Cargo_WallPlates,Wall Plates
Cargo_BeanstalkWire,Beanstalk Wire
Cargo_FoamMetal,Foam Metal
Cargo_MacroCrystallineMetals,Crystalline Metals
Cargo_Monowire,Monowire
Cargo_HeavyGirders,Heavy Girders
Cargo_CutGemstones,Cut Gemstones
Cargo_IndustrialGemstones,Industrial Gems
Cargo_UncutGemstones,Uncut Gemstones
Cargo_AntimatterContainers,Antimatter Equip.
Cargo_Antimatter,Antimatter
Cargo_AntimatterPods,Antimatter Pods
Cargo_APCs,APCs
Cargo_ArtilleryFVs,Artillery FVs
Cargo_FireSupportFVs,Fire Support FVs
Cargo_GravTanks,Grav Tanks
Cargo_HoverTanks,Hover Tanks
Cargo_Tanks,Tanks
Cargo_TankParts,Tank Parts
Cargo_AntimatterFuses,Antimatter Fuses
Cargo_LDSIWarheads,LDSI Warheads
Cargo_MissileParts,Missile Parts
Cargo_MissileThrusters,Missile Thrusters
Cargo_MissileWarheads,Missile Warheads
Cargo_SeekerMissiles,Seeker Missiles
Cargo_Flares,Flares
Cargo_GnatRockets,Gnat Rockets
Cargo_HammerRockets,Hammer Rockets
Cargo_HarrowerMissiles,Harrower Missiles
Cargo_RemoteMissiles,Remote Missiles
Cargo_CombatPowersuits,Combat Powersuits
Cargo_SidearmClips,Sidearm Clips
Cargo_BattlePacks,BattlePacks
Cargo_Explosives,Explosives
Cargo_Grenades,Grenades
Cargo_HandWeapons,Hand Weapons
Cargo_ManpackMissiles,Manpack Missiles
Cargo_BiologicalWeaponsAgents,BioWeapon Agents
Cargo_ChemicalWeaponsAgents,ChemoWeapon Agents
Cargo_NeutronWarheads,Neutron Warheads
Cargo_DirtyFissionWarheads,Fission Warheads
Cargo_HostileTerraformingAgents,Hostile TF Agents
Cargo_NanotechWeapons,Nanotech Weapons
Cargo_AcceleratorRings,Accelerator Rings
Cargo_FireControlSensors,FireCon Sensors
Cargo_PBCAccelerators,PBC Accelerators
Cargo_PlasmaStorageRings,Plasma Rings
Cargo_GatlingPBCs,Gatling PBC Parts
Cargo_HeavyPBCs,Heavy PBC Parts
Cargo_LightPBCs,Light PBC Parts
Cargo_PBCs,PBC Parts

; Added 1st October or later. Note that atomic blueprints ,
; have been changed and thus removed from above (used to,
; be under Cargo_SecretData),
Cargo_AtomicBlueprints,Seeker Mine Blueprints
Cargo_GnatBlueprint,Gnat Blueprints
Cargo_HarrowerBlueprint,Harrower Blueprints
Cargo_HammerBlueprint,Hammer Blueprints
Cargo_SeekerBlueprint,Seeker Msl. Blueprints
Cargo_LDSiShortBlueprints,LDSi Short Blueprints
Cargo_AssaultCannonAmmoBlueprints,G.C. Ammo Blueprints
Cargo_TurretFighterBlueprints,T-Fighter Blueprints
Cargo_RemoteFighterBlueprints,REM Fighter Blueprints
Cargo_FlareBlueprints,Flare Blueprints
